[20-May-2013 08:14:53 America/Sao_Paulo] PHP Fatal error:  Cannot pass parameter 3 by reference in /Users/marczal/Sites/aulas/mvc/mvc_crud/app/models/user.php on line 40
[20-May-2013 08:22:33 America/Sao_Paulo] PHP Notice:  Undefined property: User::$photoName in /Users/marczal/Sites/aulas/mvc/mvc_crud/app/models/user.php on line 72
[20-May-2013 08:22:33 America/Sao_Paulo] PHP Warning:  pg_query_params(): Query failed: ERROR:  could not determine data type of parameter $4 in /Users/marczal/Sites/aulas/mvc/mvc_crud/app/models/user.php on line 81
[20-May-2013 08:23:03 America/Sao_Paulo] PHP Warning:  pg_query_params(): Query failed: ERROR:  could not determine data type of parameter $5 in /Users/marczal/Sites/aulas/mvc/mvc_crud/app/models/user.php on line 81
[20-May-2013 08:23:06 America/Sao_Paulo] PHP Warning:  pg_query_params(): Query failed: ERROR:  could not determine data type of parameter $5 in /Users/marczal/Sites/aulas/mvc/mvc_crud/app/models/user.php on line 81
[05-Sep-2013 01:04:26 America/Sao_Paulo] PHP Notice:  Undefined variable: path in /Users/marczal/Sites/aulas/mvc/todo/lib/links_functions.php on line 32
[05-Sep-2013 01:04:26 America/Sao_Paulo] PHP Notice:  Undefined variable: path in /Users/marczal/Sites/aulas/mvc/todo/lib/links_functions.php on line 33
[05-Sep-2013 01:04:26 America/Sao_Paulo] PHP Notice:  Undefined variable: path in /Users/marczal/Sites/aulas/mvc/todo/lib/links_functions.php on line 32
[05-Sep-2013 01:04:26 America/Sao_Paulo] PHP Notice:  Undefined variable: path in /Users/marczal/Sites/aulas/mvc/todo/lib/links_functions.php on line 33
[05-Sep-2013 01:04:26 America/Sao_Paulo] PHP Notice:  Undefined variable: path in /Users/marczal/Sites/aulas/mvc/todo/lib/links_functions.php on line 32
[05-Sep-2013 01:04:26 America/Sao_Paulo] PHP Notice:  Undefined variable: path in /Users/marczal/Sites/aulas/mvc/todo/lib/links_functions.php on line 33
[05-Sep-2013 01:06:04 America/Sao_Paulo] PHP Notice:  Undefined variable: path in /Users/marczal/Sites/aulas/mvc/todo/lib/links_functions.php on line 28
[05-Sep-2013 01:08:06 America/Sao_Paulo] PHP Parse error:  syntax error, unexpected 'else' (T_ELSE) in /Users/marczal/Sites/aulas/mvc/todo/lib/links_functions.php on line 30
[05-Sep-2013 01:23:59 America/Sao_Paulo] PHP Notice:  Undefined variable: vi in /Users/marczal/Sites/aulas/mvc/todo/app/views/layout/application.phtml on line 16
[05-Sep-2013 01:24:10 America/Sao_Paulo] PHP Notice:  Undefined variable: vi in /Users/marczal/Sites/aulas/mvc/todo/app/views/layout/application.phtml on line 16
[05-Sep-2013 01:27:35 America/Sao_Paulo] PHP Warning:  require(home/index.phtml): failed to open stream: No such file or directory in /Users/marczal/Sites/aulas/mvc/todo/app/views/layout/application.phtml on line 16
[05-Sep-2013 01:27:35 America/Sao_Paulo] PHP Fatal error:  require(): Failed opening required 'home/index.phtml' (include_path='.:/usr/local/Cellar/php54/5.4.9/lib/php:/Users/marczal/Sites///aulas/mvc/todo:/Users/marczal/Sites///aulas/mvc/todo/config/:/Users/marczal/Sites///aulas/mvc/todo/app/:/Users/marczal/Sites///aulas/mvc/todo/lib/:/Users/marczal/Sites///aulas/mvc/todo/vendor/') in /Users/marczal/Sites/aulas/mvc/todo/app/views/layout/application.phtml on line 16
[05-Sep-2013 01:38:42 America/Sao_Paulo] PHP Fatal error:  Call to undefined function stylesheet_include_tag() in /Users/marczal/Sites/aulas/mvc/todo/app/views/layout/application.phtml on line 6
[05-Sep-2013 01:43:50 America/Sao_Paulo] PHP Fatal error:  Call to undefined function stylesheet_include_tag() in /Users/marczal/Sites/aulas/mvc/todo/config/application.php on line 27
[05-Sep-2013 01:44:10 America/Sao_Paulo] PHP Fatal error:  Call to undefined function stylesheet_include_tag() in /Users/marczal/Sites/aulas/mvc/todo/app/controllers/home_controller.php on line 4
[05-Sep-2013 01:44:11 America/Sao_Paulo] PHP Fatal error:  Call to undefined function stylesheet_include_tag() in /Users/marczal/Sites/aulas/mvc/todo/app/controllers/home_controller.php on line 4
[05-Sep-2013 01:50:06 America/Sao_Paulo] PHP Fatal error:  Class 'BaseController' not found in /Users/marczal/Sites/aulas/mvc/todo/app/controllers/home_controller.php on line 1
[05-Sep-2013 01:53:28 America/Sao_Paulo] PHP Warning:  require_once(core/auto_load_classes.php): failed to open stream: No such file or directory in /Users/marczal/Sites/aulas/mvc/todo/config/application.php on line 20
[05-Sep-2013 01:53:28 America/Sao_Paulo] PHP Fatal error:  require_once(): Failed opening required 'core/auto_load_classes.php' (include_path='.:/usr/local/Cellar/php54/5.4.9/lib/php:/Users/marczal/Sites///aulas/mvc/todo:/Users/marczal/Sites///aulas/mvc/todo/config/:/Users/marczal/Sites///aulas/mvc/todo/app/:/Users/marczal/Sites///aulas/mvc/todo/lib/:/Users/marczal/Sites///aulas/mvc/todo/vendor/') in /Users/marczal/Sites/aulas/mvc/todo/config/application.php on line 20
[05-Sep-2013 03:38:32 America/Sao_Paulo] PHP Notice:  Undefined property: Router::$routes in /Users/marczal/Sites/aulas/mvc/todo/core/routes/router.php on line 27
[05-Sep-2013 03:38:32 America/Sao_Paulo] PHP Warning:  Invalid argument supplied for foreach() in /Users/marczal/Sites/aulas/mvc/todo/core/routes/router.php on line 27
[05-Sep-2013 03:38:32 America/Sao_Paulo] PHP Notice:  Undefined property: Router::$routes in /Users/marczal/Sites/aulas/mvc/todo/core/routes/router.php on line 27
[05-Sep-2013 03:38:32 America/Sao_Paulo] PHP Warning:  Invalid argument supplied for foreach() in /Users/marczal/Sites/aulas/mvc/todo/core/routes/router.php on line 27
[05-Sep-2013 03:38:32 America/Sao_Paulo] PHP Notice:  Undefined property: Router::$routes in /Users/marczal/Sites/aulas/mvc/todo/core/routes/router.php on line 27
